,TransporterID,Gene_name,Protein_Name_generally,Synonyms,DrugID,Drug_Name,synonyms,final_smiles
598,DTD0444,SLC6A12,Na(+)/Cl(-) betaine/GABA transporter,BGT-1; BGT1; SLC6A12; Sodium- and chloride-dependent betaine transporter; Solute carrier family 6 member 12,DR00054,Quinine,"(+)-Quinidine; (-)-Quinine; (1R)-(6-Methoxyquinolin-4-yl)((1S,4S,5R)-5-vinylquinuclidin-2-yl)methanol; (3A,8A,9r)-6'-methoxycinchonan-9-ol; (5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol; (8-alpha,9R)-6'-Methoxycinchonan-9-ol; (8.alpha.,9R)-6'-Methoxycinchonan-9-ol; (8S,9R)-6'-Methoxycinchonan-9-ol; (8S,9R)-Quinine; (9R)-6'-methoxy-8alpha-cinchonan-9-ol; (R)-(-)-Quinine, 6-methoxycinchonidine; (R)-(-)-quinine; (R)-(6-Methoxy-quinolin-4-yl)-((2S,5S)-5-vinyl-1-aza-bicyclo[2.2.2]oct-2-yl)-methanol; (R)-(6-methoxyquinolin-4-yl)((2S,4S,8R)-8-vinylquinuclidin-2-yl)methanol; (R)-[(2S,4R,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (R)-[(2S,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (R)-[(2S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (S)-(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol; (S)-[(2R,4R,5S)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; 6'-Methoxycinchonan-9-ol; 6'-Methoxycinchonidine; 6'-Methoxycinchonine; 6-Methoxycinchonine; Aflukin; Alpha-(6-Methoxy-4-quinoyl)-5-vinyl-2-quinclidinemethanol; Beta-Quinine; Biquinate (*Bisulfate heptathydrate*); Chinin; Chinin [German]; Chinine; Chininum; Cin-Quin; Cinchonan-9-ol, 6'-methoxy-, (8.alpha.,9R)-, sulfate; Coco-Quinine; Conchinin; Conquinine; Dentojel (*Bisulfate heptathydrate*); IBS-L0034250; Kinder Quinina; Kinder Quinina (TN); LT00645788;Q0028; Legatrin (TN); QUININE MONO HCL; Quinamm (*2:1 Sulfate salt*), dihydrate; Quindan; Quine (*2:1 Sulfate salt*, dihydrate); Quinidex; Quinidine; Quinimax; Quinina; Quinine (BAN); Quinine Dab; Quinine [BAN]; Quinine anhydrous; Quinine bisulfate; Quinine sulfate; Quinine sulphate; Quinine, Anhydrous; Quinine, polymers; Quinine, tannate; Quinineanhydrous; Quinoline alkaloid; Quinora; Quinsan (*2:1 Sulfate salt*), dihydrate; Quniacridine; SB01652",COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
599,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00056,Lamotrigine,"3,5-Diamino-6-(2,3-dichlorophenyl)-1,2,4-triazine; 3,5-Diamino-6-(2,3-dichlorophenyl)-as-triazine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diamine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diyldiamine; BW 430C; BW-430C; Crisomet; Desitin Brand of Lamotrigine; EUR-1048; Faes Brand of Lamotrigine; GI 267119X; GW 273293; Glaxo Wellcome Brand of Lamotrigine; GlaxoSmithKline Brand of Lamotrigine; Juste Brand of Lamotrigine; L 3791; Labileno; Lamictal; Lamictal (TN); Lamictal Cd; Lamictal ODT; Lamictal XR; Lamictin; Lamictin (TN); Lamiktal; Lamitor; Lamotrigina; Lamotrigina [Spanish]; Lamotrigine (JAN/USAN/INN); Lamotrigine [USAN:INN:BAN]; Lamotriginum; Lamotriginum [Latin]",C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
600,DTD0010,SLC22A1,Organic cation transporter 1,OCT1; SLC22A1; Solute carrier family 22 member 1; hOCT1; oct1_cds,DR00056,Lamotrigine,"3,5-Diamino-6-(2,3-dichlorophenyl)-1,2,4-triazine; 3,5-Diamino-6-(2,3-dichlorophenyl)-as-triazine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diamine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diyldiamine; BW 430C; BW-430C; Crisomet; Desitin Brand of Lamotrigine; EUR-1048; Faes Brand of Lamotrigine; GI 267119X; GW 273293; Glaxo Wellcome Brand of Lamotrigine; GlaxoSmithKline Brand of Lamotrigine; Juste Brand of Lamotrigine; L 3791; Labileno; Lamictal; Lamictal (TN); Lamictal Cd; Lamictal ODT; Lamictal XR; Lamictin; Lamictin (TN); Lamiktal; Lamitor; Lamotrigina; Lamotrigina [Spanish]; Lamotrigine (JAN/USAN/INN); Lamotrigine [USAN:INN:BAN]; Lamotriginum; Lamotriginum [Latin]",C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
601,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00059,Tolvaptan,"(-)-4'-((7-Chloro-2,3,4,5-tetrahydro-5-hydroxy-1H-1-benzazepin-1-yl)carbonyl)-o-tolu-m-toluidide; 7-Chloro-5-hydroxy-1-(2-methyl-4-(2-methylbenzoylamino)benzoyl)2,3,4,5-tetrahydro-1H-1-benzazepine; Benzazepine derivative, 32; N-[4-(7-chloro-5-hydroxy-2,3,4,5-tetrahydro-1-benzazepine-1-carbonyl)-3-methylphenyl]-2-methylbenzamide; OPC 41061; OPC-41061; Samsca; Samsca (TN)",CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C
602,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00061,Aliskiren fumarate,"(2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[4-methoxy-3-(3-methoxypropoxy)benzyl]-8-methyl-2-(propan-2-yl)nonanamide; (2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-8-methyl-2-propan-2-ylnonanamide; (2S,4S,5S,7S)-N-(2-Carbamoyl-2-methylpropyl)-5-amino-4-hydroxy-2,7-diisopropyl-8-[4-methoxy-3-(3-methoxypropoxy)phenyl]octanamide; Aliskiren (USAN/INN); Octanamide, .delta.-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-.gamma.-hydroxy-4-methoxy-3-(3-methoxypropoxy)-.alpha.,.zeta.-bis(1-methylethyl)-, [.alpha.S-(alpha.R*,.gamma.R*,.delta.R*,.zeta.R*)]; Rasilez; Rasilez (TN); SPP 100; Tekturna (TN)",CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N
603,DTD0031,SLCO2B1,Organic anion transporting polypeptide 2B1,KIAA0880; OATP-B; OATP-RP2; OATP2B1; OATPB; OATPRP2; Organic anion transporter B; Organic anion transporter polypeptide-related protein 2; SLC21A9; SLCO2B1; Solute carrier family 21 member 9; Solute carrier organic anion transporter family member 2B1,DR00061,Aliskiren fumarate,"(2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[4-methoxy-3-(3-methoxypropoxy)benzyl]-8-methyl-2-(propan-2-yl)nonanamide; (2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-8-methyl-2-propan-2-ylnonanamide; (2S,4S,5S,7S)-N-(2-Carbamoyl-2-methylpropyl)-5-amino-4-hydroxy-2,7-diisopropyl-8-[4-methoxy-3-(3-methoxypropoxy)phenyl]octanamide; Aliskiren (USAN/INN); Octanamide, .delta.-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-.gamma.-hydroxy-4-methoxy-3-(3-methoxypropoxy)-.alpha.,.zeta.-bis(1-methylethyl)-, [.alpha.S-(alpha.R*,.gamma.R*,.delta.R*,.zeta.R*)]; Rasilez; Rasilez (TN); SPP 100; Tekturna (TN)",CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N
604,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00063,Gemcitabine,"2',2'-DiF-dC; 2',2'-Difluoro-2'-deoxycytidine; 2',2'-Difluorodeoxycytidine; 2'-Deoxy-.beta.-D-2',2'-difluorocytidine; 2'-Deoxy-2',2'-difluorocytidine; 4-Amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one; 4-Amino-1-[3,3-difluoro-4-hydroxy-5-(hydroxymethyl) tetrahydrofuran-2-yl]-1H-pyrimidin-2-one; 4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one; Cytidine, 2'-deoxy-2',2'-difluoro-2'-Deoxy-.beta.-D-2',2'-difluorocytidine; DDFC; DFdC; DFdCyd; Folfugem; GEO; Gamcitabine; GemLip; Gemcel; Gemcin; Gemcitabina; Gemcitabina [INN-Spanish]; Gemcitabine (USAN/INN); Gemcitabine HCl; Gemcitabine stereoisomer; Gemcitabinum; Gemcitabinum [INN-Latin]; Gemtro; Gemzar; Gemzar (TN); Gemzar (hydrochloride); Inno-D07001; LY 188011; LY-188011; LY188011; Zefei",C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
605,DTD0016,ABCC5,Multidrug resistance-associated protein 5,ABC33; ABCC5; ATP-binding cassette sub-family C member 5; EST277145; MOAT-C; MOATC; MRP5; Multi-specific organic anion transporter C; SMRP; pABC11,DR00063,Gemcitabine,"2',2'-DiF-dC; 2',2'-Difluoro-2'-deoxycytidine; 2',2'-Difluorodeoxycytidine; 2'-Deoxy-.beta.-D-2',2'-difluorocytidine; 2'-Deoxy-2',2'-difluorocytidine; 4-Amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one; 4-Amino-1-[3,3-difluoro-4-hydroxy-5-(hydroxymethyl) tetrahydrofuran-2-yl]-1H-pyrimidin-2-one; 4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one; Cytidine, 2'-deoxy-2',2'-difluoro-2'-Deoxy-.beta.-D-2',2'-difluorocytidine; DDFC; DFdC; DFdCyd; Folfugem; GEO; Gamcitabine; GemLip; Gemcel; Gemcin; Gemcitabina; Gemcitabina [INN-Spanish]; Gemcitabine (USAN/INN); Gemcitabine HCl; Gemcitabine stereoisomer; Gemcitabinum; Gemcitabinum [INN-Latin]; Gemtro; Gemzar; Gemzar (TN); Gemzar (hydrochloride); Inno-D07001; LY 188011; LY-188011; LY188011; Zefei",C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
606,DTD0244,SLC28A1,Concentrative nucleoside transporter 1,CNT 1; CNT1; Na(+)/nucleoside cotransporter 1; SLC28A1; Sodium-coupled nucleoside transporter 1; Sodium/nucleoside cotransporter 1; Solute carrier family 28 member 1; hCNT1,DR00063,Gemcitabine,"2',2'-DiF-dC; 2',2'-Difluoro-2'-deoxycytidine; 2',2'-Difluorodeoxycytidine; 2'-Deoxy-.beta.-D-2',2'-difluorocytidine; 2'-Deoxy-2',2'-difluorocytidine; 4-Amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one; 4-Amino-1-[3,3-difluoro-4-hydroxy-5-(hydroxymethyl) tetrahydrofuran-2-yl]-1H-pyrimidin-2-one; 4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one; Cytidine, 2'-deoxy-2',2'-difluoro-2'-Deoxy-.beta.-D-2',2'-difluorocytidine; DDFC; DFdC; DFdCyd; Folfugem; GEO; Gamcitabine; GemLip; Gemcel; Gemcin; Gemcitabina; Gemcitabina [INN-Spanish]; Gemcitabine (USAN/INN); Gemcitabine HCl; Gemcitabine stereoisomer; Gemcitabinum; Gemcitabinum [INN-Latin]; Gemtro; Gemzar; Gemzar (TN); Gemzar (hydrochloride); Inno-D07001; LY 188011; LY-188011; LY188011; Zefei",C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
607,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00064,Indacaterol,"5-(2-(5,6-Diethylindan-2-ylamino)-1-hydroxyethyl)-8-hydroxy-1H-quinolin-2-one; 5-[(1R)-2-[(5,6-diethyl-2,3-dihydro-1H-inden-2-yl)amino]-1-hydroxyethyl]-8-hydroxy-1H-quinolin-2-one; Indacaterol (USAN/INN); QAB-149",CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
608,DTD0010,SLC22A1,Organic cation transporter 1,OCT1; SLC22A1; Solute carrier family 22 member 1; hOCT1; oct1_cds,DR00064,Indacaterol,"5-(2-(5,6-Diethylindan-2-ylamino)-1-hydroxyethyl)-8-hydroxy-1H-quinolin-2-one; 5-[(1R)-2-[(5,6-diethyl-2,3-dihydro-1H-inden-2-yl)amino]-1-hydroxyethyl]-8-hydroxy-1H-quinolin-2-one; Indacaterol (USAN/INN); QAB-149",CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
609,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00069,Cabergoline,(8R)-6-allyl-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)-6-(prop-2-en-1-yl)ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-[(ethylamino)carbonyl]-6-prop-2-en-1-ylergoline-8-carboxamide; 1-((6-Allylergolin-8beta-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea; 1-[(6-allylergoline-8beta-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea; 1-ethyl-2-(3'-dimethylaminopropyl)-3-(6'-allylergoline-8'-beta-carbonyl)urea diphosphate; 1-ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'beta-carbonyl)urea; CG-101; Cabaser; Cabaser (TN); Cabaseril; Cabergolina; Cabergolina [Spanish]; Cabergoline (JAN/USAN/INN); Cabergoline [USAN:BAN:INN]; Cabergolinum; Cabergolinum [Latin]; Dostinex; Dostinex (TN); FCE-21336; Galastop; Sogilen,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
610,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00073,Rifaximin,"Rifaximin; Rifaxidin; Rifacol; Xifaxan; Rifaximine; Rifamycin L 105; Rifamycin L 105SV; Rifaximina; Fatroximin; Normix; Rifaximinum; Rifamixin; Ritacol; Rifaximine [French]; Rifaximinum [Latin]; Rifaximina [Spanish]; Rifaximin [USAN:INN]; UNII-L36O5T016N; L 105SV; L 105 (Ansamacrolide antibiotic); L 105; C43H51N3O11; BRN 3584528; L36O5T016N; Rifaximin, 98%; Rifaximin (Xifaxan); MFCD00864973",CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C'
611,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00075,Asunaprevir,BMS 650032; BMS-650032; Sunvepra,CC(C)(C)C(C(=O)N1CC(CC1C(=O)NC2(CC2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C
612,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00077,Brilinta,AR-C126532; AZD-6140; Brilique; Ticagrelor; Ticagrelor (USAN/INN),CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F
613,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00080,Riociguat,"625115-55-1; Adempas; BAY 63-2521; CHEBI:76018; Methyl (4,6-diamino-2-(1-(2-fluorobenzyl)-1H-pyrazolo[3,4-b]pyridin-3-yl)pyrimidin-5-yl)(methyl)carbamate; Methyl N-(4,6-diamino-2-{1-((2-fluorophenyl)methyl)-1H-pyrazolo(3,4-b)pyridin-3-yl}pyrimidin-5-yl)-N-methylcarbamate; N-[4,6-Diamino-2-[1-[(2-fluorophenyl)methyl]-1H-pyrazolo[3,4-b]pyridin-3-yl]-5-pyrimidinyl]-N-methylcarbamic acid methyl ester; RU3FE2Y4XI; Riociguat; Riociguat (BAY 63-2521); UNII-RU3FE2Y4XI; riociguatum",CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
614,DTD0004,ABCG2,Breast cancer resistance protein,ABC15; ABCG2; ABCP; ATP-binding cassette sub-family G member 2; BCRP; BCRP1; BMDP; CD338; CDw338; EST157481; GOUT1; MRX; MXR; MXR-1; MXR1; Mitoxantrone resistance-associated protein; Placenta-specific ATP-binding cassette transporter; UAQTL1; Urate exporter; hABCG2,DR00080,Riociguat,"625115-55-1; Adempas; BAY 63-2521; CHEBI:76018; Methyl (4,6-diamino-2-(1-(2-fluorobenzyl)-1H-pyrazolo[3,4-b]pyridin-3-yl)pyrimidin-5-yl)(methyl)carbamate; Methyl N-(4,6-diamino-2-{1-((2-fluorophenyl)methyl)-1H-pyrazolo(3,4-b)pyridin-3-yl}pyrimidin-5-yl)-N-methylcarbamate; N-[4,6-Diamino-2-[1-[(2-fluorophenyl)methyl]-1H-pyrazolo[3,4-b]pyridin-3-yl]-5-pyrimidinyl]-N-methylcarbamic acid methyl ester; RU3FE2Y4XI; Riociguat; Riociguat (BAY 63-2521); UNII-RU3FE2Y4XI; riociguatum",CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
615,DTD0003,ABCB1,P-glycoprotein 1,ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1,DR00086,L-tryptophan,"(-)-Tryptophan; (2S)-2-amino-3-(1H-indol-3-yl)propanoic acid; (L)-TRYPTOPHAN; (S)-(-)-2-Amino-3-(3-indolyl)propionic Acid; (S)-(-)-Tryptopha n; (S)-(-)-Tryptophan; (S)-2-Amino-3-(1H-indol-3-yl)propanoic acid; (S)-2-Amino-3-(3-indolyl)propionic acid; (S)-Tryptophan; (S)-a-Amino-1H-indole-3-propanoic acid; (S)-a-Amino-b-indolepropionic acid; (S)-a-Aminoindole-3-propionic acid; (S)-alpha-Amino-1H-indole-3-propanoic acid; (S)-alpha-Amino-beta-indolepropionic acid; (S)-alpha-Aminoindole-3-propionic acid; (S)-alpha-amino-beta-(3-indolyl)-propionic acid; 1-beta-3-Indolylalanine; 151A3008-4CFE-40C9-AC0B-467EF0CB50EA; 1H-Indole-3-alanine; 1H-Indole-3-alanine (VAN); 1beta-3-Indolylalanine; 2-Amino-3-(lH-indol-3-yl)-propanoic acid; 2-Amino-3-indolylpropanoic acid; 2-amino-3-indol-3-ylpropionic acid; 3-Indol-3-ylalanine; Alanine, 3-indol-3-yl; Alpha'-Amino-3-indolepropionic acid; Alpha-Amino-beta-(3-indolyl)-propionic acid; Alpha-amino-beta-(3-indolyl)-pr opionic acid; Alti-Tryptophan; Ardeytropin; EH 121; H-Trp-oh; Indole-3-alanine; Kalma; L-(-)-Tryptophan; L-(-)-Tryptophane; L-TRYPTOPHAN SIGMA GRADE; L-Trp; L-Tryptofan; L-Tryptophan (9CI); L-Tryptophan (JP15); L-Tryptophane; L-Ttp; L-a-Aminoindole-3-propionic acid; L-alpha-Aminoindole-3-propionic acid; L-alpha-amino-3-indolepropionic acid; L-b-3-Indolylalanine; L-beta-3-Indolylalanine; LTR; Lyphan; MT1; Optimax; Pacitron; Propionic acid, 2-amino-3-indol-3-yl; S(-)-1-alpha-Aminoindole-3-propionic acid; Sedanoct; T 0254; TRP NH3+ COOH; TRP-01; Triptofano; Triptofano [Spanish]; Trofan; Trp; Tryptacin; Tryptan; Tryptophan; Tryptophan (H-3); Tryptophan (USP/INN); Tryptophan (VAN); Tryptophan [USAN:INN]; Tryptophan, L-(8CI); Tryptophane; Tryptophane [French]; Tryptophanum; Tryptophanum [Latin]",C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
616,DTD0025,SLC22A8,Organic anion transporter 3,OAT3; SLC22A8; Solute carrier family 22 member 8; hOAT3,DR00086,L-tryptophan,"(-)-Tryptophan; (2S)-2-amino-3-(1H-indol-3-yl)propanoic acid; (L)-TRYPTOPHAN; (S)-(-)-2-Amino-3-(3-indolyl)propionic Acid; (S)-(-)-Tryptopha n; (S)-(-)-Tryptophan; (S)-2-Amino-3-(1H-indol-3-yl)propanoic acid; (S)-2-Amino-3-(3-indolyl)propionic acid; (S)-Tryptophan; (S)-a-Amino-1H-indole-3-propanoic acid; (S)-a-Amino-b-indolepropionic acid; (S)-a-Aminoindole-3-propionic acid; (S)-alpha-Amino-1H-indole-3-propanoic acid; (S)-alpha-Amino-beta-indolepropionic acid; (S)-alpha-Aminoindole-3-propionic acid; (S)-alpha-amino-beta-(3-indolyl)-propionic acid; 1-beta-3-Indolylalanine; 151A3008-4CFE-40C9-AC0B-467EF0CB50EA; 1H-Indole-3-alanine; 1H-Indole-3-alanine (VAN); 1beta-3-Indolylalanine; 2-Amino-3-(lH-indol-3-yl)-propanoic acid; 2-Amino-3-indolylpropanoic acid; 2-amino-3-indol-3-ylpropionic acid; 3-Indol-3-ylalanine; Alanine, 3-indol-3-yl; Alpha'-Amino-3-indolepropionic acid; Alpha-Amino-beta-(3-indolyl)-propionic acid; Alpha-amino-beta-(3-indolyl)-pr opionic acid; Alti-Tryptophan; Ardeytropin; EH 121; H-Trp-oh; Indole-3-alanine; Kalma; L-(-)-Tryptophan; L-(-)-Tryptophane; L-TRYPTOPHAN SIGMA GRADE; L-Trp; L-Tryptofan; L-Tryptophan (9CI); L-Tryptophan (JP15); L-Tryptophane; L-Ttp; L-a-Aminoindole-3-propionic acid; L-alpha-Aminoindole-3-propionic acid; L-alpha-amino-3-indolepropionic acid; L-b-3-Indolylalanine; L-beta-3-Indolylalanine; LTR; Lyphan; MT1; Optimax; Pacitron; Propionic acid, 2-amino-3-indol-3-yl; S(-)-1-alpha-Aminoindole-3-propionic acid; Sedanoct; T 0254; TRP NH3+ COOH; TRP-01; Triptofano; Triptofano [Spanish]; Trofan; Trp; Tryptacin; Tryptan; Tryptophan; Tryptophan (H-3); Tryptophan (USP/INN); Tryptophan (VAN); Tryptophan [USAN:INN]; Tryptophan, L-(8CI); Tryptophane; Tryptophane [French]; Tryptophanum; Tryptophanum [Latin]",C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
617,DTD0101,SLC16A10,Monocarboxylate transporter 10,Aromatic amino acid transporter 1; Solute carrier family 16 member 10; T-type amino acid transporter 1; SLC16A10; MCT10; TAT1,DR00086,L-tryptophan,"(-)-Tryptophan; (2S)-2-amino-3-(1H-indol-3-yl)propanoic acid; (L)-TRYPTOPHAN; (S)-(-)-2-Amino-3-(3-indolyl)propionic Acid; (S)-(-)-Tryptopha n; (S)-(-)-Tryptophan; (S)-2-Amino-3-(1H-indol-3-yl)propanoic acid; (S)-2-Amino-3-(3-indolyl)propionic acid; (S)-Tryptophan; (S)-a-Amino-1H-indole-3-propanoic acid; (S)-a-Amino-b-indolepropionic acid; (S)-a-Aminoindole-3-propionic acid; (S)-alpha-Amino-1H-indole-3-propanoic acid; (S)-alpha-Amino-beta-indolepropionic acid; (S)-alpha-Aminoindole-3-propionic acid; (S)-alpha-amino-beta-(3-indolyl)-propionic acid; 1-beta-3-Indolylalanine; 151A3008-4CFE-40C9-AC0B-467EF0CB50EA; 1H-Indole-3-alanine; 1H-Indole-3-alanine (VAN); 1beta-3-Indolylalanine; 2-Amino-3-(lH-indol-3-yl)-propanoic acid; 2-Amino-3-indolylpropanoic acid; 2-amino-3-indol-3-ylpropionic acid; 3-Indol-3-ylalanine; Alanine, 3-indol-3-yl; Alpha'-Amino-3-indolepropionic acid; Alpha-Amino-beta-(3-indolyl)-propionic acid; Alpha-amino-beta-(3-indolyl)-pr opionic acid; Alti-Tryptophan; Ardeytropin; EH 121; H-Trp-oh; Indole-3-alanine; Kalma; L-(-)-Tryptophan; L-(-)-Tryptophane; L-TRYPTOPHAN SIGMA GRADE; L-Trp; L-Tryptofan; L-Tryptophan (9CI); L-Tryptophan (JP15); L-Tryptophane; L-Ttp; L-a-Aminoindole-3-propionic acid; L-alpha-Aminoindole-3-propionic acid; L-alpha-amino-3-indolepropionic acid; L-b-3-Indolylalanine; L-beta-3-Indolylalanine; LTR; Lyphan; MT1; Optimax; Pacitron; Propionic acid, 2-amino-3-indol-3-yl; S(-)-1-alpha-Aminoindole-3-propionic acid; Sedanoct; T 0254; TRP NH3+ COOH; TRP-01; Triptofano; Triptofano [Spanish]; Trofan; Trp; Tryptacin; Tryptan; Tryptophan; Tryptophan (H-3); Tryptophan (USP/INN); Tryptophan (VAN); Tryptophan [USAN:INN]; Tryptophan, L-(8CI); Tryptophane; Tryptophane [French]; Tryptophanum; Tryptophanum [Latin]",C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
