TransporterID	Gene_name	Protein_Name_generally	Synonyms	DrugID	Drug_Name	synonyms
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00046	Levofloxacin	(-)-(S)-9-Fluoro-2,3-dihydro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-7H-pyrido(1,2,3-de)-1,4-benzoxazine-6-carboxylic acid; (-)-(S)-9-fluoro-2,3-dihydro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-7H-pyridol[1,2,3-de]-1,4-benzoxazine-6-carboxylic acid hemihydrate; (-)-(S)-9-fluoro-2,3-dihydro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-7Hpyrido[1,2,3-de]-1,4-benzoxazine-6-carboxylic acid hemihydrate; (-)-Ofloxacin; (3S)-9-fluoro-3-methyl-10-(4-methylpiperazin-1-yl)-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid; (R)-9-Fluoro-2,3-dihydro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-7H-pyrido(1,2,3-de)-1,4-benzoxazine-6-carboxylic acid; (R)-isomer; (S)-(-)-Ofloxacin; (S)-9-Fluoro-2,3-dihydro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-7H-pyrido(1,2,3-de)-1,4-benzoxazine-6-carboxylic acid; (S)-Ofloxacin; Aeroquin; Cravit; Cravit (TN); Cravit Ophthalmic; D-Levofloxacin; DR 3354; DR-3355; DR-3355: L-isomer of ofloxacin; DR3355; Elequine; Floxacin; Floxel; HR 355; HR-355; Iquix; Iquix (TN); L-Ofloxacin; LEVAQUIN IN DEXTROSE 5% IN PLASTIC CONTAINER; LFX; LVX; Leroxacin; Lesacin; Levaquin; Levaquin (TN); Levofloxacin (INN); Levofloxacin [USAN:INN:JAN]; Levofloxacin tablet, suspension or intravenous; Levofloxacine; Levofloxacine [INN-French];Levofloxacino [INN-Spanish]; Levofloxacino; Levofloxacinum; Levofloxacinum [INN-Latin]; Levokacin; Levox; Levoxacin; MP-376; Mosardal; Nofaxin; Ofloxacin; Ofloxacin S-(-)-form; Oftaquix; Oftaquix (TN); Quixin; Quixin (TN); R-Ofloxacin; RWJ 25213-097; RWJ-25213; Reskuin; S-(-)-Ofloxacin; Tavanic; Tavanic (TN); Volequin
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00049	Levomilnacipran	(1S,2R)-2-(aminomethyl)-N,N-diethyl-1-phenylcyclopropane-1-carboxamide; (1S,2R)-2-(aminomethyl)-N,N-diethyl-1-phenylcyclopropanecarboxamide; 96847-54-0; AC1OCEN8; CHEMBL99946; F 2695; F-2695; Fetzima; Levomilnacipran (USAN/INN); Levomilnacipran HCl; Levomilnacipran [USAN:INN]; Milnacipram; UGM0326TXX; UNII-UGM0326TXX
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00050	Erythromycin	A/T/S; Abboticin; Abomacetin; Acneryne; Acnesol; Adecane-2,10-dione (non-preferred name); Ak-Mycin; Akne Cordes Losung; Akne-Mycin; Akne-mycin (TN); Aknederm Ery Gel; Aknemycin; Aknin; AustriaS; Benzamycin; Benzamycin Pak; C-Solve-2; Del-Mycin; Derimer; Deripil; Dotycin; Dumotrycin; E-Base; E-Base (base); E-Glades; E-Mycin; E-Mycin (base); E-Solve 2; E-mycin, Erycin, Robimysin; E0751; ERY; ERYC; ERYC (base); ERYTHROMYCIN STEARATE; Emgel; Emu-V; Emu-Ve; Emuvin; Emycin; Endoeritrin; Erecin; Erimycin-T; Erisone; Eritomicina; Eritrocina; Eritromicina; Eritromicina [INN-Spanish]; Ermycin; Eros; Ery-B; Ery-Diolan; Ery-Sol; Ery-Tab; Ery-Tab (base); Ery-maxin; Eryacne; Eryacnen; Eryc (TN); Eryc 125; Eryc Sprinkles; Eryc-125; Eryc-250; Erycen; Erycette; Erycin; Erycinum; Eryderm; Erydermer; Erygel; Erygel (TN); Eryhexal; Erymax; Erymed; Erysafe; Erytab; Erythra-Derm; Erythro; Erythro-Statin; Erythro-Teva; Erythroderm; Erythrogran; Erythroguent; Erythromast 36; Erythromid; Erythromycin & VRC3375; Erythromycin (JP15/USP/INN); Erythromycin A; Erythromycin A, T-Stat, Pantomicina, HSDB 3074, Erytab, DRG-0279; Erythromycin Lactate; Erythromycin Ointment; Erythromycin [INN:BAN:JAN]; Erythromycin base; Erythromycin intravenous; Erythromycin sodium lauryl sulfate; Erythromycin, compd. with monododecyl sulfate, sodium salt; Erythromycine; Erythromycine [INN-French]; Erythromycinum; Erythromycinum [INN-Latin]; Erytop; Erytrociclin; Ilocaps; Ilosone (TN); Ilosone (estolate); Iloticina; Ilotycin; Ilotycin T.S; Ilotycin T.S.; Inderm; Inderm Gel; IndermRetcin; Kesso-Mycin; Latotryd; Lederpax; Mephamycin; Mercina; N-Methylerythromycin A; Oftalmolosa Cusi Eritromicina; Oftamolets; PCE Dispertab (base); Paediathrocin; Pantoderm; Pantodrin; Pantomicina; Pce (TN); Pharyngocin; Primacine; Propiocine; Proterytrin; R-P Mycin; Retcin; Robimycin; Romycin; Sans-acne; Sansac; Skid Gel E; Staticin; Staticin (TN); Stiemicyn; Stiemycin; Sulfuric acid, monododecyl ester, sodium salt, compd. with erythromycin; T-Stat; T-stat (TN); Taimoxin-F; Theramycin Z; Tiloryth; Tiprocin; Torlamicina; Udima Ery Gel; Wemid
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00054	Quinine	(+)-Quinidine; (-)-Quinine; (1R)-(6-Methoxyquinolin-4-yl)((1S,4S,5R)-5-vinylquinuclidin-2-yl)methanol; (3A,8A,9r)-6'-methoxycinchonan-9-ol; (5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol; (8-alpha,9R)-6'-Methoxycinchonan-9-ol; (8.alpha.,9R)-6'-Methoxycinchonan-9-ol; (8S,9R)-6'-Methoxycinchonan-9-ol; (8S,9R)-Quinine; (9R)-6'-methoxy-8alpha-cinchonan-9-ol; (R)-(-)-Quinine, 6-methoxycinchonidine; (R)-(-)-quinine; (R)-(6-Methoxy-quinolin-4-yl)-((2S,5S)-5-vinyl-1-aza-bicyclo[2.2.2]oct-2-yl)-methanol; (R)-(6-methoxyquinolin-4-yl)((2S,4S,8R)-8-vinylquinuclidin-2-yl)methanol; (R)-[(2S,4R,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (R)-[(2S,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (R)-[(2S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; (S)-(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol; (S)-[(2R,4R,5S)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; 6'-Methoxycinchonan-9-ol; 6'-Methoxycinchonidine; 6'-Methoxycinchonine; 6-Methoxycinchonine; Aflukin; Alpha-(6-Methoxy-4-quinoyl)-5-vinyl-2-quinclidinemethanol; Beta-Quinine; Biquinate (*Bisulfate heptathydrate*); Chinin; Chinin [German]; Chinine; Chininum; Cin-Quin; Cinchonan-9-ol, 6'-methoxy-, (8.alpha.,9R)-, sulfate; Coco-Quinine; Conchinin; Conquinine; Dentojel (*Bisulfate heptathydrate*); IBS-L0034250; Kinder Quinina; Kinder Quinina (TN); LT00645788;Q0028; Legatrin (TN); QUININE MONO HCL; Quinamm (*2:1 Sulfate salt*), dihydrate; Quindan; Quine (*2:1 Sulfate salt*, dihydrate); Quinidex; Quinidine; Quinimax; Quinina; Quinine (BAN); Quinine Dab; Quinine [BAN]; Quinine anhydrous; Quinine bisulfate; Quinine sulfate; Quinine sulphate; Quinine, Anhydrous; Quinine, polymers; Quinine, tannate; Quinineanhydrous; Quinoline alkaloid; Quinora; Quinsan (*2:1 Sulfate salt*), dihydrate; Quniacridine; SB01652
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00056	Lamotrigine	3,5-Diamino-6-(2,3-dichlorophenyl)-1,2,4-triazine; 3,5-Diamino-6-(2,3-dichlorophenyl)-as-triazine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diamine; 6-(2,3-Dichlorophenyl)-1,2,4-triazine-3,5-diyldiamine; BW 430C; BW-430C; Crisomet; Desitin Brand of Lamotrigine; EUR-1048; Faes Brand of Lamotrigine; GI 267119X; GW 273293; Glaxo Wellcome Brand of Lamotrigine; GlaxoSmithKline Brand of Lamotrigine; Juste Brand of Lamotrigine; L 3791; Labileno; Lamictal; Lamictal (TN); Lamictal Cd; Lamictal ODT; Lamictal XR; Lamictin; Lamictin (TN); Lamiktal; Lamitor; Lamotrigina; Lamotrigina [Spanish]; Lamotrigine (JAN/USAN/INN); Lamotrigine [USAN:INN:BAN]; Lamotriginum; Lamotriginum [Latin]
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00059	Tolvaptan	(-)-4'-((7-Chloro-2,3,4,5-tetrahydro-5-hydroxy-1H-1-benzazepin-1-yl)carbonyl)-o-tolu-m-toluidide; 7-Chloro-5-hydroxy-1-(2-methyl-4-(2-methylbenzoylamino)benzoyl)2,3,4,5-tetrahydro-1H-1-benzazepine; Benzazepine derivative, 32; N-[4-(7-chloro-5-hydroxy-2,3,4,5-tetrahydro-1-benzazepine-1-carbonyl)-3-methylphenyl]-2-methylbenzamide; OPC 41061; OPC-41061; Samsca; Samsca (TN)
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00061	Aliskiren fumarate	(2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[4-methoxy-3-(3-methoxypropoxy)benzyl]-8-methyl-2-(propan-2-yl)nonanamide; (2S,4S,5S,7S)-5-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-4-hydroxy-7-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-8-methyl-2-propan-2-ylnonanamide; (2S,4S,5S,7S)-N-(2-Carbamoyl-2-methylpropyl)-5-amino-4-hydroxy-2,7-diisopropyl-8-[4-methoxy-3-(3-methoxypropoxy)phenyl]octanamide; Aliskiren (USAN/INN); Octanamide, .delta.-amino-N-(3-amino-2,2-dimethyl-3-oxopropyl)-.gamma.-hydroxy-4-methoxy-3-(3-methoxypropoxy)-.alpha.,.zeta.-bis(1-methylethyl)-, [.alpha.S-(alpha.R*,.gamma.R*,.delta.R*,.zeta.R*)]; Rasilez; Rasilez (TN); SPP 100; Tekturna (TN)
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00063	Gemcitabine	2',2'-DiF-dC; 2',2'-Difluoro-2'-deoxycytidine; 2',2'-Difluorodeoxycytidine; 2'-Deoxy-.beta.-D-2',2'-difluorocytidine; 2'-Deoxy-2',2'-difluorocytidine; 4-Amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one; 4-Amino-1-[3,3-difluoro-4-hydroxy-5-(hydroxymethyl) tetrahydrofuran-2-yl]-1H-pyrimidin-2-one; 4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one; Cytidine, 2'-deoxy-2',2'-difluoro-2'-Deoxy-.beta.-D-2',2'-difluorocytidine; DDFC; DFdC; DFdCyd; Folfugem; GEO; Gamcitabine; GemLip; Gemcel; Gemcin; Gemcitabina; Gemcitabina [INN-Spanish]; Gemcitabine (USAN/INN); Gemcitabine HCl; Gemcitabine stereoisomer; Gemcitabinum; Gemcitabinum [INN-Latin]; Gemtro; Gemzar; Gemzar (TN); Gemzar (hydrochloride); Inno-D07001; LY 188011; LY-188011; LY188011; Zefei
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00064	Indacaterol	5-(2-(5,6-Diethylindan-2-ylamino)-1-hydroxyethyl)-8-hydroxy-1H-quinolin-2-one; 5-[(1R)-2-[(5,6-diethyl-2,3-dihydro-1H-inden-2-yl)amino]-1-hydroxyethyl]-8-hydroxy-1H-quinolin-2-one; Indacaterol (USAN/INN); QAB-149
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00069	Cabergoline	(8R)-6-allyl-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)-6-(prop-2-en-1-yl)ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide; (8beta)-N-[3-(dimethylamino)propyl]-N-[(ethylamino)carbonyl]-6-prop-2-en-1-ylergoline-8-carboxamide; 1-((6-Allylergolin-8beta-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea; 1-[(6-allylergoline-8beta-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea; 1-ethyl-2-(3'-dimethylaminopropyl)-3-(6'-allylergoline-8'-beta-carbonyl)urea diphosphate; 1-ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'beta-carbonyl)urea; CG-101; Cabaser; Cabaser (TN); Cabaseril; Cabergolina; Cabergolina [Spanish]; Cabergoline (JAN/USAN/INN); Cabergoline [USAN:BAN:INN]; Cabergolinum; Cabergolinum [Latin]; Dostinex; Dostinex (TN); FCE-21336; Galastop; Sogilen
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00073	Rifaximin	Rifaximin; Rifaxidin; Rifacol; Xifaxan; Rifaximine; Rifamycin L 105; Rifamycin L 105SV; Rifaximina; Fatroximin; Normix; Rifaximinum; Rifamixin; Ritacol; Rifaximine [French]; Rifaximinum [Latin]; Rifaximina [Spanish]; Rifaximin [USAN:INN]; UNII-L36O5T016N; L 105SV; L 105 (Ansamacrolide antibiotic); L 105; C43H51N3O11; BRN 3584528; L36O5T016N; Rifaximin, 98%; Rifaximin (Xifaxan); MFCD00864973
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00075	Asunaprevir	BMS 650032; BMS-650032; Sunvepra
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00077	Brilinta	AR-C126532; AZD-6140; Brilique; Ticagrelor; Ticagrelor (USAN/INN)
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00080	Riociguat	625115-55-1; Adempas; BAY 63-2521; CHEBI:76018; Methyl (4,6-diamino-2-(1-(2-fluorobenzyl)-1H-pyrazolo[3,4-b]pyridin-3-yl)pyrimidin-5-yl)(methyl)carbamate; Methyl N-(4,6-diamino-2-{1-((2-fluorophenyl)methyl)-1H-pyrazolo(3,4-b)pyridin-3-yl}pyrimidin-5-yl)-N-methylcarbamate; N-[4,6-Diamino-2-[1-[(2-fluorophenyl)methyl]-1H-pyrazolo[3,4-b]pyridin-3-yl]-5-pyrimidinyl]-N-methylcarbamic acid methyl ester; RU3FE2Y4XI; Riociguat; Riociguat (BAY 63-2521); UNII-RU3FE2Y4XI; riociguatum
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00082	Methotrexate	(S)-2-(4-(((2,4-Diaminopteridin-6-yl)methyl)(methyl)amino)benzamido)pentanedioic acid; A-Methopterin; A-Methpterin; Abitrexate; Amethopterin; Amethopterin L-; Amethopterine; Antifolan; Folex-Pfs; Hdmtx; L-Amethopterin; MTX; Maxtrex; Metatrexan; Methotextrate; Methotrexat; Methotrexat-Ebewe; Methotrexate, L-; Methotrexatum; Methylaminopterin; Methylaminopterinum; Metotressato [DCIT]; Metotrexato; Mexate; Mexate-Aq; N-Bismethylpteroylglutamic acid; Rasuvo; Rheumatrex; [3H]methotrexate; methotrexate
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00086	L-tryptophan	(-)-Tryptophan; (2S)-2-amino-3-(1H-indol-3-yl)propanoic acid; (L)-TRYPTOPHAN; (S)-(-)-2-Amino-3-(3-indolyl)propionic Acid; (S)-(-)-Tryptopha n; (S)-(-)-Tryptophan; (S)-2-Amino-3-(1H-indol-3-yl)propanoic acid; (S)-2-Amino-3-(3-indolyl)propionic acid; (S)-Tryptophan; (S)-a-Amino-1H-indole-3-propanoic acid; (S)-a-Amino-b-indolepropionic acid; (S)-a-Aminoindole-3-propionic acid; (S)-alpha-Amino-1H-indole-3-propanoic acid; (S)-alpha-Amino-beta-indolepropionic acid; (S)-alpha-Aminoindole-3-propionic acid; (S)-alpha-amino-beta-(3-indolyl)-propionic acid; 1-beta-3-Indolylalanine; 151A3008-4CFE-40C9-AC0B-467EF0CB50EA; 1H-Indole-3-alanine; 1H-Indole-3-alanine (VAN); 1beta-3-Indolylalanine; 2-Amino-3-(lH-indol-3-yl)-propanoic acid; 2-Amino-3-indolylpropanoic acid; 2-amino-3-indol-3-ylpropionic acid; 3-Indol-3-ylalanine; Alanine, 3-indol-3-yl; Alpha'-Amino-3-indolepropionic acid; Alpha-Amino-beta-(3-indolyl)-propionic acid; Alpha-amino-beta-(3-indolyl)-pr opionic acid; Alti-Tryptophan; Ardeytropin; EH 121; H-Trp-oh; Indole-3-alanine; Kalma; L-(-)-Tryptophan; L-(-)-Tryptophane; L-TRYPTOPHAN SIGMA GRADE; L-Trp; L-Tryptofan; L-Tryptophan (9CI); L-Tryptophan (JP15); L-Tryptophane; L-Ttp; L-a-Aminoindole-3-propionic acid; L-alpha-Aminoindole-3-propionic acid; L-alpha-amino-3-indolepropionic acid; L-b-3-Indolylalanine; L-beta-3-Indolylalanine; LTR; Lyphan; MT1; Optimax; Pacitron; Propionic acid, 2-amino-3-indol-3-yl; S(-)-1-alpha-Aminoindole-3-propionic acid; Sedanoct; T 0254; TRP NH3+ COOH; TRP-01; Triptofano; Triptofano [Spanish]; Trofan; Trp; Tryptacin; Tryptan; Tryptophan; Tryptophan (H-3); Tryptophan (USP/INN); Tryptophan (VAN); Tryptophan [USAN:INN]; Tryptophan, L-(8CI); Tryptophane; Tryptophane [French]; Tryptophanum; Tryptophanum [Latin]
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00088	Tramadol	Conzip; Rybix Odt; Ryzolt; Tramadol Hydrochloride; Ultram; Ultram Er
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00103	Ethinyl estradiol	17 alpha-Ethinylestradiol; 17 alpha-Ethynylestradiol; 17 alpha-Ethynyloestradiol; 17 alpha-ethinyestradiol; 17-Ethinyl-3,17-estradiol; 17-Ethinyl-3,17-oestradiol; 17-Ethinylestradiol; 17-Ethynylestradiol; 17-Ethynyloestradiol; 17-alpha-Ethinyl-17-beta-estradiol; 17-alpha-Ethynyl-17-beta-oestradiol; 17-alpha-Ethynylestradiol; 17-alpha-Ethynylestradiol-17-beta; 17-alpha-Ethynylestradiol-l7-beta; 17-alpha-Ethynyloestradiol-17-beta; 17-alpha-ethynyl estradiol; 17.alpha.-Ethinyl-17.beta.-estradiol; 17.alpha.-Ethinylestradiol; 17.alpha.-Ethynyl-17.beta.-oestradiol; 17.alpha.-Ethynylestradiol; 17.alpha.-Ethynyloestradiol; 17a-Ethynylestradiol; 17alpha-Ethinyl estradiol; 17alpha-Ethinylestradiol; 17alpha-Ethinylestradiol-17beta; 17alpha-Ethynylestradiol; 17alpha-Ethynyloestradiol; 17alpha-Ethynyloestradiol-17beta; Aethinyloestradiolum; Aethinyoestradiol; Aethinyoestradiol [German]; Amenoron; Amenorone; Anovlar; Certostat; Chee-O-Gen; Chee-O-Genf; Component of Demulen; Component of Oracon; Component of Ortrel; Cyclosa; Dicromil; Diognat-E; Diogyn E; Diogyn-E; Diprol; Dyloform; EE(sub 2); EE2; ETHINYLESTRADIOL; Effik Brand of Ethinyl Estradiol; Ertonyl; Esteed; Estigyn; Estinyl; Estinyl (TN); Eston-E; Estopherol; Estoral; Estoral (Orion); Estoral (VAN);Estradiol, Ethinyl; Estoral [Orion]; Estorals; Estradiol, Ethynyl; Ethidol; Ethinoral; Ethinyl E2; Ethinyl Estradiol Hemihydrate; Ethinyl Estradiol [USP]; Ethinyl Estradiol, (8 alpha)-Isomer; Ethinyl Oestradiol Effik; Ethinyl estradiol (USP); Ethinyl-Oestradiol Effik; Ethinyl-oestranol; Ethinylestradiol (JP15/INN); Ethinylestradiol Jenapharm; Ethinylestradiol [INN:BAN:JAN]; Ethinylestradiolum; Ethinylestradiolum [INN-Latin]; Ethinylestriol; Ethinyloestradiol; Ethinyloestradiol [Steroidal oestrogens]; Ethy 11; Ethynyl estradiol; Ethynylestradiol; Ethynylestradiol, Ethinyl Estradiol; Ethynyloestradiol; Eticyclin; Eticyclol; Eticylol; Etinestrol; Etinestryl; Etinilestradiol; Etinilestradiol [INN-Spanish]; Etinilestradiolo; Etinilestradiolo [DCIT]; Etinoestryl; Etistradiol; Etivex; Feminone; Follicoral; Ginestrene; Hemihydrate, Ethinyl Estradiol; Inestra; Jenapharm Brand of Ethinyl Estradiol; Jenapharm, Ethinylestradiol; Kolpolyn; Linoral; Lynoral;Menolyn; Microfollin; Microfollin Forte; Neo-Estrone; Nogest-S; Novestrol; OVULEN-21; OVULEN-28; Oradiol; Orestralyn; Orestrayln; Organon Brand of Ethinyl Estradiol; Ortho-Cyclen; PUBERTAL ETHINYL ESTRADIOL STUDY; Palonyl; Perovex; Primogyn; Primogyn C; Primogyn M; Progynon C; Progynon M; Prosexol; Schering Brand of Ethinyl Estradiol; Spanestrin; Ylestrol
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00108	Testosterone	(17beta)-17-Hydroxyandrost-4-en-3-one; (8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one; 17-Hydroxy-(17-beta)-androst-4-en-3-one; 17-Hydroxy-(17beta)-androst-4-en-3-one; 17-Hydroxy-4-androsten-3-one; 17-beta-Hydroxy-delta(sup 4)-androsten-3-one; 17-beta-Hydroxyandrost-4-en-3-one; 17b-hydroxy-4-androsten-3-one; 17beta-Hydroxy-3-oxo-4-androstene; 17beta-Hydroxy-4-androsten-3-one; 17beta-Hydroxy-delta(sup4)-androsten-3-one; 17beta-Hydroxyandrost-4-en-3-one; 17beta-Hydroxyandrost-4-ene-3-one; 4-Androsten-17-ol-3-one; 4-Androsten-17beta-ol-3-one; 4-androstene-17beta-ol-3-one; 7-beta-Hydroxyandrost-4-en-3-one; AA 2500; Andro 100; AndroGel; Androderm; Androderm (TN); Androgel (TN); Androlin; Andronaq; Andronate 100; Andronate 200; Andropatch; Andropository 200; Androsorb; Androst-4-en-17beta-ol-3-one; Andrusol; Andryl 200; Beta testosterone; CDB 111C; CMC_13449; COL 1621; CP 601B; Cristerona T; Cristerone T; Delta(sup 4)-Androsten-17(beta)-ol-3-one; Delta4-Androsten-17beta-ol-3-one; Delta4-androsten-17b-ol-3-one; Depotest; Everone 200; Geno-cristaux gremy; Halotensin; Homosteron; Homosterone; Intrinsa; LibiGel; Malerone; Malestrone (amps); Malogen in Oil; Malogen, aquaspension injection; Mertestate; Neo-Hombreol F; Neo-testis; Neotestis; Oreton; Oreton F; Oreton-F; Orquisteron; Perandren; Percutacrine androgenique; Primotest; Primoteston; Relibra; Scheinpharm Testone-Cyp; Striant; Striant (TN); Sustanon; Sustanone; Sustason 250; Synandrol F; T-Cypionate; Teslen; Testamone 100; Testandrone; Testaqua; Testiculosterone; Testim; Testim (TN); Testobase; Testoderm; Testoderm Tts; Testogel; Testoject-50; Testolin; Testopel Pellets; Testopropon; Testosteroid; Testosteron; Testosterona; Testosterona [INN-Spanish]; Testosterone (JAN/USP); Testosterone [Androgenic steroids, anabolic]; Testosterone [INN:BAN]; Testosterone and its esters; Testosterone hydrate; Testosterone solution; Testosteronum; Testosteronum [INN-Latin]; Testostosterone; Testoviron; Testoviron Schering; Testoviron T; Testred Cypionate 200; Testrin-P.A; Testro AQ; Testrone; Testryl; Trans-Testosterone; Virilon IM; Virormone; Virosterone
DTD0003	ABCB1	P-glycoprotein 1	ABC20; ABCB1; ATP-binding cassette sub-family B member 1; CD243; CLCS; GP170; MDR1; P-GP; PGY1; hMDR1	DR00111	Posaconazole	Posaconazole; Noxafil; Sch 56592; Posaconazole SP; SCH56592; SCH-56592; UNII-6TK1G07BHZ; Schering 56592; CHEMBL1397; 6TK1G07BHZ; 4-(4-(4-(4-(((3R,5R)-5-((1H-1,2,4-TRIAZOL-1-YL)METHYL)-5-(2,4-DIFLUOROPHENYL)TETRAHYDROFURAN-3-YL)METHOXY)PHENYL)PIPERAZIN-1-YL)PHENYL)-1-((2S,3S)-2-HYDROXYPENTAN-3-YL)-1H-1,2,4-TRIAZOL-5(4H)-ONE
